Simulación Movimiento de partículas Gravitatorias. v 4.14 AVX 256
Partículas                       2
Inicio desde F:/Gly/sol_tierra.csv
Mono taréa
Paso de tiempo       3,1687536e-08 años
Muestra esférica
Radio de la esfera   5,0000000e-01   al
Velocidades Hubble   1,0000000e+00 factor
Distancia colisión   1,0000000e-13   al
Radio de corte       2,0000000e+00   al
Radio vecinas        1,0000000e+00   al
Tabla de vecinas                NO
Monitorizar cada            86.400 pasos
Tiempo a simular        0,00001000 millones de años (315.581.500 pasos)

                ener.cinetica ener.potencial  ENERGIA TOTAL ener.pot.resid           x al           y al           z al        vx al/s        vy al/s        vz al/s         v al/s
-------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------
Partícula uno   0,0000000e+00 -3,0273263e-29 -3,0273263e-29  0,0000000e+00  0,0000000e+00  0,0000000e+00  0,0000000e+00  0,0000000e+00  0,0000000e+00  0,0000000e+00  0,0000000e+00
-------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------

 millones años  ener.cinética ener.potencial  ENERGÍA TOTAL In.corte ener.pot.resid In.veci.   recorrido al desplazami. al      X c.m. al      Y c.m. al      Z c.m. al dist. media al desv.estand al  tpo cálculo s
-------------- -------------- -------------- -------------- -------- -------------- -------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------
    0,00000010  1,5304838e-29 -3,0182177e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  9,3297273e-12  9,3032485e-12 -3,7563480e-11  4,0778677e-11 -1,6265438e-15  9,3677624e-11  2,7027169e-08  1,0000000e+00
    0,00000010  1,5299622e-29 -3,0176962e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  9,8499600e-12  9,8204370e-12 -3,8381652e-11  4,0633958e-11 -1,6106920e-15  9,3693813e-11  2,7031840e-08  1,0000000e+00
    0,00000010  1,5294280e-29 -3,0171619e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,0383862e-11  1,0351042e-11 -3,9199824e-11  4,0489240e-11 -1,5948402e-15  9,3710403e-11  2,7036626e-08  1,0000000e+00
    0,00000011  1,5288812e-29 -3,0166151e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,0931388e-11  1,0895004e-11 -4,0017996e-11  4,0344522e-11 -1,5789883e-15  9,3727390e-11  2,7041527e-08  1,0000000e+00
    0,00000011  1,5283220e-29 -3,0160559e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,1492489e-11  1,1452260e-11 -4,0836168e-11  4,0199804e-11 -1,5631365e-15  9,3744766e-11  2,7046540e-08  1,0000000e+00
    0,00000011  1,5277507e-29 -3,0154846e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,2067117e-11  1,2022750e-11 -4,1654340e-11  4,0055086e-11 -1,5472846e-15  9,3762528e-11  2,7051665e-08  1,0000000e+00
    0,00000011  1,5271674e-29 -3,0149013e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,2655221e-11  1,2606408e-11 -4,2472513e-11  3,9910368e-11 -1,5314328e-15  9,3780669e-11  2,7056899e-08  1,0000000e+00
    0,00000012  1,5265723e-29 -3,0143062e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,3256752e-11  1,3203169e-11 -4,3290685e-11  3,9765649e-11 -1,5155810e-15  9,3799183e-11  2,7062240e-08  1,0000000e+00
    0,00000012  1,5259656e-29 -3,0136995e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,3871656e-11  1,3812966e-11 -4,4108857e-11  3,9620931e-11 -1,4997291e-15  9,3818065e-11  2,7067688e-08  1,0000000e+00
    0,00000012  1,5253476e-29 -3,0130815e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,4499881e-11  1,4435730e-11 -4,4927029e-11  3,9476213e-11 -1,4838773e-15  9,3837308e-11  2,7073240e-08  1,0000000e+00
    0,00000013  1,5247184e-29 -3,0124523e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,5141371e-11  1,5071393e-11 -4,5745201e-11  3,9331495e-11 -1,4680254e-15  9,3856907e-11  2,7078894e-08  1,0000000e+00
    0,00000013  1,5240783e-29 -3,0118122e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,5796073e-11  1,5719883e-11 -4,6563373e-11  3,9186777e-11 -1,4521736e-15  9,3876855e-11  2,7084650e-08  1,0000000e+00
    0,00000013  1,5234275e-29 -3,0111614e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,6463930e-11  1,6381128e-11 -4,7381545e-11  3,9042059e-11 -1,4363218e-15  9,3897145e-11  2,7090504e-08  1,0000000e+00
    0,00000013  1,5227662e-29 -3,0105001e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,7144883e-11  1,7055054e-11 -4,8199717e-11  3,8897340e-11 -1,4204699e-15  9,3917772e-11  2,7096455e-08  1,0000000e+00
    0,00000014  1,5220945e-29 -3,0098284e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,7838875e-11  1,7741587e-11 -4,9017889e-11  3,8752622e-11 -1,4046181e-15  9,3938729e-11  2,7102501e-08  1,0000000e+00
    0,00000014  1,5214129e-29 -3,0091468e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,8545846e-11  1,8440650e-11 -4,9836061e-11  3,8607904e-11 -1,3887662e-15  9,3960009e-11  2,7108640e-08  1,0000000e+00
    0,00000014  1,5207214e-29 -3,0084553e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,9265736e-11  1,9152166e-11 -5,0654233e-11  3,8463186e-11 -1,3729144e-15  9,3981605e-11  2,7114871e-08  1,0000000e+00
    0,00000015  1,5200203e-29 -3,0077542e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  1,9998483e-11  1,9876056e-11 -5,1472405e-11  3,8318468e-11 -1,3570626e-15  9,4003511e-11  2,7121191e-08  1,0000000e+00
    0,00000015  1,5193099e-29 -3,0070438e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,0744025e-11  2,0612240e-11 -5,2290578e-11  3,8173750e-11 -1,3412107e-15  9,4025720e-11  2,7127599e-08  1,0000000e+00
    0,00000015  1,5185904e-29 -3,0063243e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,1502297e-11  2,1360638e-11 -5,3108750e-11  3,8029032e-11 -1,3253589e-15  9,4048224e-11  2,7134092e-08  1,0000000e+00
    0,00000015  1,5178619e-29 -3,0055958e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,2273237e-11  2,2121167e-11 -5,3926922e-11  3,7884313e-11 -1,3095070e-15  9,4071017e-11  2,7140668e-08  1,0000000e+00
    0,00000016  1,5171249e-29 -3,0048588e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,3056777e-11  2,2893743e-11 -5,4745094e-11  3,7739595e-11 -1,2936552e-15  9,4094092e-11  2,7147325e-08  1,0000000e+00
    0,00000016  1,5163794e-29 -3,0041133e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,3852853e-11  2,3678281e-11 -5,5563266e-11  3,7594877e-11 -1,2778033e-15  9,4117441e-11  2,7154062e-08  1,0000000e+00
    0,00000016  1,5156258e-29 -3,0033597e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,4661396e-11  2,4474697e-11 -5,6381438e-11  3,7450159e-11 -1,2619515e-15  9,4141057e-11  2,7160875e-08  1,0000000e+00
    0,00000016  1,5148643e-29 -3,0025982e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,5482338e-11  2,5282903e-11 -5,7199610e-11  3,7305441e-11 -1,2460997e-15  9,4164932e-11  2,7167764e-08  1,0000000e+00
    0,00000017  1,5140952e-29 -3,0018291e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,6315610e-11  2,6102810e-11 -5,8017782e-11  3,7160723e-11 -1,2302478e-15  9,4189060e-11  2,7174725e-08  1,0000000e+00
    0,00000017  1,5133186e-29 -3,0010525e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,7161142e-11  2,6934330e-11 -5,8835954e-11  3,7016004e-11 -1,2143960e-15  9,4213433e-11  2,7181756e-08  1,0000000e+00
    0,00000017  1,5125349e-29 -3,0002688e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,8018864e-11  2,7777373e-11 -5,9654126e-11  3,6871286e-11 -1,1985441e-15  9,4238042e-11  2,7188857e-08  1,0000000e+00
    0,00000018  1,5117443e-29 -2,9994782e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,8888702e-11  2,8631847e-11 -6,0472298e-11  3,6726568e-11 -1,1826923e-15  9,4262881e-11  2,7196023e-08  1,0000000e+00
    0,00000018  1,5109471e-29 -2,9986810e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  2,9770585e-11  2,9497659e-11 -6,1290470e-11  3,6581850e-11 -1,1668405e-15  9,4287942e-11  2,7203253e-08  1,0000000e+00
    0,00000018  1,5101435e-29 -2,9978774e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,0664438e-11  3,0374716e-11 -6,2108643e-11  3,6437132e-11 -1,1509886e-15  9,4313216e-11  2,7210545e-08  1,0000000e+00
    0,00000018  1,5093338e-29 -2,9970677e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,1570188e-11  3,1262924e-11 -6,2926815e-11  3,6292414e-11 -1,1351368e-15  9,4338697e-11  2,7217897e-08  1,0000000e+00
    0,00000019  1,5085182e-29 -2,9962521e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,2487759e-11  3,2162188e-11 -6,3744987e-11  3,6147696e-11 -1,1192849e-15  9,4364376e-11  2,7225306e-08  1,0000000e+00
    0,00000019  1,5076970e-29 -2,9954309e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,3417075e-11  3,3072410e-11 -6,4563159e-11  3,6002977e-11 -1,1034331e-15  9,4390245e-11  2,7232769e-08  1,0000000e+00
    0,00000019  1,5068705e-29 -2,9946044e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,4358058e-11  3,3993493e-11 -6,5381331e-11  3,5858259e-11 -1,0875813e-15  9,4416297e-11  2,7240285e-08  1,0000000e+00
    0,00000019  1,5060389e-29 -2,9937728e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,5310632e-11  3,4925339e-11 -6,6199503e-11  3,5713541e-11 -1,0717294e-15  9,4442524e-11  2,7247852e-08  2,0000000e+00
    0,00000020  1,5052025e-29 -2,9929364e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,6274718e-11  3,5867848e-11 -6,7017675e-11  3,5568823e-11 -1,0558776e-15  9,4468916e-11  2,7255467e-08  2,0000000e+00
    0,00000020  1,5043615e-29 -2,9920954e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,7250235e-11  3,6820921e-11 -6,7835847e-11  3,5424105e-11 -1,0400257e-15  9,4495467e-11  2,7263127e-08  2,0000000e+00
    0,00000020  1,5035163e-29 -2,9912502e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,8237105e-11  3,7784455e-11 -6,8654019e-11  3,5279387e-11 -1,0241739e-15  9,4522169e-11  2,7270831e-08  2,0000000e+00
    0,00000021  1,5026671e-29 -2,9904010e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  3,9235246e-11  3,8758350e-11 -6,9472191e-11  3,5134668e-11 -1,0083221e-15  9,4549012e-11  2,7278575e-08  2,0000000e+00
    0,00000021  1,5018141e-29 -2,9895480e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,0244577e-11  3,9742501e-11 -7,0290363e-11  3,4989950e-11 -9,9247021e-16  9,4575989e-11  2,7286359e-08  2,0000000e+00
    0,00000021  1,5009576e-29 -2,9886915e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,1265015e-11  4,0736805e-11 -7,1108535e-11  3,4845232e-11 -9,7661837e-16  9,4603092e-11  2,7294178e-08  2,0000000e+00
    0,00000021  1,5000979e-29 -2,9878318e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,2296477e-11  4,1741158e-11 -7,1926708e-11  3,4700514e-11 -9,6076653e-16  9,4630313e-11  2,7302032e-08  2,0000000e+00
    0,00000022  1,4992353e-29 -2,9869692e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,3338880e-11  4,2755453e-11 -7,2744880e-11  3,4555796e-11 -9,4491469e-16  9,4657642e-11  2,7309916e-08  2,0000000e+00
    0,00000022  1,4983699e-29 -2,9861038e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,4392138e-11  4,3779585e-11 -7,3563052e-11  3,4411078e-11 -9,2906285e-16  9,4685073e-11  2,7317831e-08  2,0000000e+00
    0,00000022  1,4975022e-29 -2,9852361e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,5456167e-11  4,4813446e-11 -7,4381224e-11  3,4266359e-11 -9,1321101e-16  9,4712596e-11  2,7325771e-08  2,0000000e+00
    0,00000022  1,4966323e-29 -2,9843662e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,6530881e-11  4,5856929e-11 -7,5199396e-11  3,4121641e-11 -8,9735917e-16  9,4740203e-11  2,7333736e-08  2,0000000e+00
    0,00000023  1,4957605e-29 -2,9834944e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,7616193e-11  4,6909925e-11 -7,6017568e-11  3,3976923e-11 -8,8150733e-16  9,4767887e-11  2,7341724e-08  2,0000000e+00
    0,00000023  1,4948871e-29 -2,9826210e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,8712016e-11  4,7972323e-11 -7,6835740e-11  3,3832205e-11 -8,6565549e-16  9,4795639e-11  2,7349730e-08  2,0000000e+00
    0,00000023  1,4940123e-29 -2,9817462e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  4,9818261e-11  4,9044015e-11 -7,7653912e-11  3,3687487e-11 -8,4980364e-16  9,4823449e-11  2,7357754e-08  2,0000000e+00
    0,00000024  1,4931364e-29 -2,9808703e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  5,0934841e-11  5,0124889e-11 -7,8472084e-11  3,3542769e-11 -8,3395180e-16  9,4851311e-11  2,7365792e-08  2,0000000e+00
    0,00000024  1,4922597e-29 -2,9799936e-29 -1,4877339e-29     1,00  0,0000000e+00     0,00  5,2061667e-11  5,1214834e-11 -7,9290256e-11  3,3398051e-11 -8,1809996e-16  9,4879216e-11  2,7373843e-08  2,0000000e+00
